InvoiceLineID,Description,CustomerName,CityState,Sales
225491,Black and orange handle with care despatch tape  48mmx75m,"Tailspin Toys (Airport Drive, MO)",Airport Drive (Missouri),14
225492,"""The Gu"" red shirt XML tag t-shirt (White) L","Tailspin Toys (Airport Drive, MO)",Airport Drive (Missouri),65
225493,32 mm Anti static bubble wrap (Blue) 10m,"Tailspin Toys (Airport Drive, MO)",Airport Drive (Missouri),96
225494,10 mm Anti static bubble wrap (Blue) 20m,Bishwa Chatterjee,Lake Clarke Shores (Florida),630
225495,20 mm Double sided bubble wrap 10m,Bishwa Chatterjee,Lake Clarke Shores (Florida),81
225496,Packing knife with metal insert blade (Yellow) 9mm,Bishwa Chatterjee,Lake Clarke Shores (Florida),12
225497,Ogre battery-powered slippers (Green) M,Bishwa Chatterjee,Lake Clarke Shores (Florida),19
225498,DBA joke mug - two types of DBAs (White),Bishwa Chatterjee,Lake Clarke Shores (Florida),14
225505,Animal with big feet slippers (Brown) L,"Tailspin Toys (Panaca, NV)",Panaca (Nevada),43
225506,RC vintage American toy coupe with remote control (Black) 1/50 scale,"Tailspin Toys (Panaca, NV)",Panaca (Nevada),36
225507,10 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Panaca, NV)",Panaca (Nevada),567
225508,RC toy sedan car with remote control (Yellow) 1/50 scale,"Wingtip Toys (Bonner Springs, KS)",Bonner Springs (Kansas),11
225509,White chocolate moon rocks 250g,"Wingtip Toys (Bonner Springs, KS)",Bonner Springs (Kansas),173
225510,10 mm Anti static bubble wrap (Blue) 20m,"Wingtip Toys (Tea, SD)",Tea (South Dakota),630
225511,DBA joke mug - daaaaaa-ta (White),"Wingtip Toys (Tea, SD)",Tea (South Dakota),14
225512,Chocolate frogs 250g,"Wingtip Toys (Tea, SD)",Tea (South Dakota),151
225515,DBA joke mug - two types of DBAs (Black),Prabodh Nair,Tschetter Colony (South Dakota),6
225516,USB rocket launcher (Gray),Prabodh Nair,Tschetter Colony (South Dakota),15
225517,Shipping carton (Brown) 279x254x217mm,Veronika Necesana,Dover (Minnesota),38
225518,Developer joke mug - this code was generated by a tool (White),Veronika Necesana,Dover (Minnesota),12
225519,Animal with big feet slippers (Brown) M,Veronika Necesana,Dover (Minnesota),10
225520,10 mm Double sided bubble wrap 50m,Veronika Necesana,Dover (Minnesota),945
225521,Halloween skull mask (Gray) XL,Veronika Necesana,Dover (Minnesota),259
225522,Developer joke mug - Oct 31 = Dec 25 (Black),Lana Goransson,Chateaugay (New York),8
225523,32 mm Double sided bubble wrap 50m,Lana Goransson,Chateaugay (New York),504
225524,Developer joke mug - when your hammer is C++ (Black),"Tailspin Toys (Peeples Valley, AZ)",Peeples Valley (Arizona),2
225525,Alien officer hoodie (Black) 3XL,"Tailspin Toys (Peeples Valley, AZ)",Peeples Valley (Arizona),16
225526,USB food flash drive - dim sum 10 drive variety pack,Shah Alizadeh,Gassaway (West Virginia),288
225527,"Developer joke mug - (hip, hip, array) (Black)",Shah Alizadeh,Gassaway (West Virginia),16
225528,Pack of 12 action figures (male),Shah Alizadeh,Gassaway (West Virginia),7
225529,20 mm Anti static bubble wrap (Blue) 10m,Shah Alizadeh,Gassaway (West Virginia),174
225530,Chocolate sharks 250g,"Tailspin Toys (Corfu, NY)",Corfu (New York),22
225531,Pack of 12 action figures (female),"Tailspin Toys (Corfu, NY)",Corfu (New York),22
225532,DBA joke mug - you might be a DBA if (White),"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),2
225533,32 mm Anti static bubble wrap (Blue) 10m,"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),192
225534,Animal with big feet slippers (Brown) M,"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),43
225535,USB food flash drive - pizza slice,"Tailspin Toys (Cherry Grove Beach, SC)",Cherry Grove Beach (South Carolina),3
225544,DBA joke mug - it depends (White),"Tailspin Toys (Gasport, NY)",Gasport (New York),16
225545,DBA joke mug - you might be a DBA if (Black),"Tailspin Toys (Gasport, NY)",Gasport (New York),8
225550,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",Kalyani Benjaree,Bowmansville (New York),292
225551,DBA joke mug - daaaaaa-ta (Black),Kalyani Benjaree,Bowmansville (New York),10
225552,Novelty chilli chocolates 500g,Kalyani Benjaree,Bowmansville (New York),162
225553,Black and orange glass with care despatch tape  48mmx100m,Kalyani Benjaree,Bowmansville (New York),72
225554,Express post box 5kg (White) 350x280x130mm,"Wingtip Toys (Ovilla, TX)",Ovilla (Texas),34
225555,USB food flash drive - hamburger,"Wingtip Toys (Ovilla, TX)",Ovilla (Texas),48
225556,10 mm Anti static bubble wrap (Blue) 10m,"Wingtip Toys (Ovilla, TX)",Ovilla (Texas),195
225565,Pack of 12 action figures (variety),"Wingtip Toys (Rockwall, TX)",Rockwall (Texas),19
225566,20 mm Double sided bubble wrap 20m,"Wingtip Toys (Rockwall, TX)",Rockwall (Texas),149
225567,Permanent marker black 5mm nib (Black) 5mm,"Wingtip Toys (Rockwall, TX)",Rockwall (Texas),16
225568,Void fill 400 L bag (White) 400L,"Wingtip Toys (Rockwall, TX)",Rockwall (Texas),375
225569,Developer joke mug - old C developers never die (White),"Wingtip Toys (Rockwall, TX)",Rockwall (Texas),14
225570,32 mm Anti static bubble wrap (Blue) 20m,"Tailspin Toys (Victory Gardens, NJ)",Victory Gardens (New Jersey),72
225571,Air cushion machine (Blue),"Tailspin Toys (Victory Gardens, NJ)",Victory Gardens (New Jersey),2564
225572,Air cushion film 200mmx100mm 325m,"Tailspin Toys (Victory Gardens, NJ)",Victory Gardens (New Jersey),78
225577,"Developer joke mug - (hip, hip, array) (Black)",Rajeev Sandhu,Wasco (Oregon),12
225578,Packing knife with metal insert blade (Yellow) 9mm,Rajeev Sandhu,Wasco (Oregon),3
225579,Ride on vintage American toy coupe (Black) 1/12 scale,Rajeev Sandhu,Wasco (Oregon),257
225585,Superhero action jacket (Blue) 3XS,Abhra Ganguly,Walker Valley (New York),30
225586,USB food flash drive - hamburger,Abhra Ganguly,Walker Valley (New York),19
225587,Ride on toy sedan car (Yellow) 1/12 scale,Abhra Ganguly,Walker Valley (New York),207
225588,DBA joke mug - it depends (White),Abhra Ganguly,Walker Valley (New York),16
225589,Void fill 100 L bag (White) 100L,Abhra Ganguly,Walker Valley (New York),39
225592,USB food flash drive - donut,"Tailspin Toys (Orrtanna, PA)",Orrtanna (Pennsylvania),6
225593,Developer joke mug - Oct 31 = Dec 25 (Black),"Tailspin Toys (Orrtanna, PA)",Orrtanna (Pennsylvania),4
225594,Permanent marker blue 5mm nib (Blue) 5mm,"Tailspin Toys (Orrtanna, PA)",Orrtanna (Pennsylvania),49
225595,Black and orange fragile despatch tape 48mmx100m,"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),130
225596,DBA joke mug - I will get you in order (White),"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),20
225597,RC toy sedan car with remote control (Pink) 1/50 scale,"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),19
225598,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL","Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),227
225599,USB food flash drive - dessert 10 drive variety pack,"Wingtip Toys (Connoquenessing, PA)",Connoquenessing (Pennsylvania),288
225600,Ride on big wheel monster truck (Black) 1/12 scale,Knut Svensson,Madison Park (New Jersey),518
225601,"""The Gu"" red shirt XML tag t-shirt (White) L",Knut Svensson,Madison Park (New Jersey),194
225602,"""The Gu"" red shirt XML tag t-shirt (White) XXL",Knut Svensson,Madison Park (New Jersey),227
225603,Plush shark slippers (Gray) L,Knut Svensson,Madison Park (New Jersey),19
225604,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL","Wingtip Toys (Obion, TN)",Obion (Tennessee),194
225605,"""The Gu"" red shirt XML tag t-shirt (White) 5XL","Tailspin Toys (Orrtanna, PA)",Orrtanna (Pennsylvania),162
225606,Tape dispenser (Red),Agrita Abele,Long Beach (Washington),96
225607,Clear packaging tape 48mmx75m,"Tailspin Toys (Peeples Valley, AZ)",Peeples Valley (Arizona),105
225608,Black and orange glass with care despatch tape  48mmx100m,"Tailspin Toys (Peeples Valley, AZ)",Peeples Valley (Arizona),101
225609,3 kg Courier post bag (White) 300x190x95mm,"Tailspin Toys (Peeples Valley, AZ)",Peeples Valley (Arizona),34
225610,Permanent marker blue 5mm nib (Blue) 5mm,"Tailspin Toys (Peeples Valley, AZ)",Peeples Valley (Arizona),43
225611,DBA joke mug - two types of DBAs (White),"Wingtip Toys (Wapiti, WY)",Wapiti (Wyoming),20
225612,Express post box 5kg (White) 350x280x130mm,"Wingtip Toys (Wapiti, WY)",Wapiti (Wyoming),34
225618,Packing knife with metal insert blade (Yellow) 9mm,"Tailspin Toys (Antares, AZ)",Antares (Arizona),9
225619,Black and orange fragile despatch tape 48mmx75m,"Tailspin Toys (Antares, AZ)",Antares (Arizona),130
225620,10 mm Double sided bubble wrap 20m,"Tailspin Toys (Antares, AZ)",Antares (Arizona),180
225621,RC big wheel monster truck with remote control (Black) 1/50 scale,"Tailspin Toys (Antares, AZ)",Antares (Arizona),61
225624,Ride on toy sedan car (Red) 1/12 scale,Fabrice Cloutier,Staley (North Carolina),35
225625,Dinosaur battery-powered slippers (Green) L,Fabrice Cloutier,Staley (North Carolina),48
225626,DBA joke mug - it depends (Black),Fabrice Cloutier,Staley (North Carolina),16
225627,Alien officer hoodie (Black) XXL,Fabrice Cloutier,Staley (North Carolina),42
225628,Halloween zombie mask (Light Brown) S,Fabrice Cloutier,Staley (North Carolina),292
225629,Furry gorilla with big eyes slippers (Black) S,Lorin Astrom,Port Alto (Texas),24
225630,Novelty chilli chocolates 250g,Lorin Astrom,Port Alto (Texas),216
225631,Animal with big feet slippers (Brown) XL,Lorin Astrom,Port Alto (Texas),43
225632,32 mm Anti static bubble wrap (Blue) 50m,Bimla PrabhupÄda,Yermo (California),1260
225633,Superhero action jacket (Blue) XS,Bimla PrabhupÄda,Yermo (California),26
225634,3 kg Courier post bag (White) 300x190x95mm,"Tailspin Toys (Cokato, MN)",Cokato (Minnesota),4
225635,DBA joke mug - daaaaaa-ta (Black),"Tailspin Toys (Cokato, MN)",Cokato (Minnesota),14
225636,Animal with big feet slippers (Brown) M,"Tailspin Toys (Cokato, MN)",Cokato (Minnesota),38
225637,"""The Gu"" red shirt XML tag t-shirt (Black) S",Mauno Laurila,North Eaton (Ohio),292
225638,Superhero action jacket (Blue) XL,Mauno Laurila,North Eaton (Ohio),41
225639,Alien officer hoodie (Black) XL,Mauno Laurila,North Eaton (Ohio),21
225640,Superhero action jacket (Blue) XXS,Mauno Laurila,North Eaton (Ohio),30
225641,Chocolate sharks 250g,"Wingtip Toys (Keosauqua, IA)",Keosauqua (Iowa),86
225642,Superhero action jacket (Blue) M,"Wingtip Toys (Keosauqua, IA)",Keosauqua (Iowa),36
225643,DBA joke mug - mind if I join you? (White),"Wingtip Toys (Keosauqua, IA)",Keosauqua (Iowa),14
225644,USB food flash drive - dessert 10 drive variety pack,"Wingtip Toys (Jamison, IA)",Jamison (Iowa),180
225645,"""The Gu"" red shirt XML tag t-shirt (White) XL","Wingtip Toys (Jamison, IA)",Jamison (Iowa),194
225646,Black and orange this way up despatch tape  48mmx100m,"Wingtip Toys (Jamison, IA)",Jamison (Iowa),29
225647,Red and white urgent  heavy despatch tape  48mmx100m,"Wingtip Toys (Jamison, IA)",Jamison (Iowa),14
225648,DBA joke mug - it depends (White),Yves Belisle,Walapai (Arizona),10
225649,20 mm Double sided bubble wrap 10m,Yves Belisle,Walapai (Arizona),108
225650,Black and orange glass with care despatch tape  48mmx100m,Yves Belisle,Walapai (Arizona),130
225651,32 mm Anti static bubble wrap (Blue) 10m,Yves Belisle,Walapai (Arizona),192
225652,IT joke mug - keyboard not found … press F1 to continue (White),Yves Belisle,Walapai (Arizona),2
225655,Shipping carton (Brown) 500x310x310mm,Jasna Cerkez,Elk Garden (West Virginia),11
225656,Developer joke mug - a foo walks into a bar (Black),Jasna Cerkez,Elk Garden (West Virginia),12
225660,Developer joke mug - fun was unexpected at this time (Black),Daakshaayaani Kommineni,Bakers Mill (Florida),18
225661,Furry gorilla with big eyes slippers (Black) XL,Daakshaayaani Kommineni,Bakers Mill (Florida),5
225666,Animal with big feet slippers (Brown) XL,"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),5
225667,Developer joke mug - this code was generated by a tool (Black),"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),14
225668,10 mm Double sided bubble wrap 50m,"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),158
225669,Black and orange this way up despatch tape 48mmx75m,"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),29
225670,Developer joke mug - fun was unexpected at this time (Black),"Wingtip Toys (Sunburg, MN)",Sunburg (Minnesota),12
225676,Packing knife with metal insert blade (Yellow) 18mm,"Wingtip Toys (Truscott, TX)",Truscott (Texas),5
225677,Developer joke mug - old C developers never die (White),"Wingtip Toys (Truscott, TX)",Truscott (Texas),12
225678,"""The Gu"" red shirt XML tag t-shirt (Black) S",Anand Mudaliyar,Midland (Washington),65
225679,USB food flash drive - cookie,Anand Mudaliyar,Midland (Washington),48
225684,Animal with big feet slippers (Brown) L,Kertu Sokk,Greig (New York),48
225685,Alien officer hoodie (Black) 5XL,Kertu Sokk,Greig (New York),21
225686,USB food flash drive - pizza slice,Kertu Sokk,Greig (New York),29
225687,32 mm Double sided bubble wrap 10m,Kertu Sokk,Greig (New York),264
225688,Small 9mm replacement blades 9mm,Bhaamini Palagummi,Lake Mohegan (New York),24
225689,Permanent marker black 5mm nib (Black) 5mm,Bhaamini Palagummi,Lake Mohegan (New York),38
225690,Developer joke mug - there are 10 types of people in the world (White),Bhaamini Palagummi,Lake Mohegan (New York),6
225691,10 mm Anti static bubble wrap (Blue) 50m,Bhaamini Palagummi,Lake Mohegan (New York),1337
225692,Tape dispenser (Blue),Bhaamini Palagummi,Lake Mohegan (New York),240
225693,Small 9mm replacement blades 9mm,Prabodh Nair,Tschetter Colony (South Dakota),42
225694,Bubblewrap dispenser (Black) 1.5m,Prabodh Nair,Tschetter Colony (South Dakota),324
225695,USB food flash drive - pizza slice,Prabodh Nair,Tschetter Colony (South Dakota),10
225696,Clear packaging tape 48mmx100m,Marija Justina Pasek,Marguerite (Pennsylvania),36
225697,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",Marija Justina Pasek,Marguerite (Pennsylvania),259
225698,Bubblewrap dispenser (Blue) 1.5m,Marija Justina Pasek,Marguerite (Pennsylvania),72
225699,Developer joke mug - Oct 31 = Dec 25 (White),"Wingtip Toys (Branson West, MO)",Branson West (Missouri),6
225700,Furry gorilla with big eyes slippers (Black) L,"Wingtip Toys (Branson West, MO)",Branson West (Missouri),10
225701,Air cushion film 200mmx100mm 325m,"Wingtip Toys (Branson West, MO)",Branson West (Missouri),131
225702,USB missile launcher (Green),"Wingtip Toys (Branson West, MO)",Branson West (Missouri),19
225703,Developer joke mug - when your hammer is C++ (Black),"Wingtip Toys (Branson West, MO)",Branson West (Missouri),18
225704,Shipping carton (Brown) 305x305x305mm,"Tailspin Toys (Royal City, WA)",Royal City (Washington),60
225705,Void fill 400 L bag (White) 400L,"Tailspin Toys (Royal City, WA)",Royal City (Washington),225
225706,DBA joke mug - you might be a DBA if (White),"Tailspin Toys (Royal City, WA)",Royal City (Washington),18
225707,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL","Wingtip Toys (Federalsburg, MD)",Federalsburg (Maryland),97
225708,Office cube periscope (Black),"Wingtip Toys (Federalsburg, MD)",Federalsburg (Maryland),86
225709,Alien officer hoodie (Black) XXL,"Wingtip Toys (Federalsburg, MD)",Federalsburg (Maryland),21
225710,DBA joke mug - SELECT caffeine FROM mug (Black),"Wingtip Toys (Federalsburg, MD)",Federalsburg (Maryland),14
225715,Ogre battery-powered slippers (Green) L,"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),29
225716,Halloween zombie mask (Light Brown) S,"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),259
225717,Tape dispenser (Black),"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),48
225718,Superhero action jacket (Blue) XXS,"Wingtip Toys (Trout Run, PA)",Trout Run (Pennsylvania),11
225721,USB food flash drive - hamburger,"Tailspin Toys (Fieldbrook, CA)",Fieldbrook (California),1
225722,Large  replacement blades 18mm,"Tailspin Toys (Fieldbrook, CA)",Fieldbrook (California),30
225723,Superhero action jacket (Blue) XL,"Tailspin Toys (Fieldbrook, CA)",Fieldbrook (California),5
225731,"""The Gu"" red shirt XML tag t-shirt (Black) S","Wingtip Toys (Haydenville, OH)",Haydenville (Ohio),227
225732,Chocolate frogs 250g,"Wingtip Toys (Haydenville, OH)",Haydenville (Ohio),43
225735,RC toy sedan car with remote control (Red) 1/50 scale,Arka Chatterjee,Byers (Colorado),11
225736,USB food flash drive - cookie,Arka Chatterjee,Byers (Colorado),19
225737,Air cushion film 200mmx200mm 325m,Arka Chatterjee,Byers (Colorado),135
225738,Bubblewrap dispenser (Black) 1.5m,Daakshaayaani Kommineni,Bakers Mill (Florida),108
225739,Ride on toy sedan car (Black) 1/12 scale,Daakshaayaani Kommineni,Bakers Mill (Florida),345
225740,Void fill 300 L bag (White) 300L,"Wingtip Toys (Del Valle, TX)",Del Valle (Texas),114
225741,Furry animal socks (Pink) L,"Wingtip Toys (Del Valle, TX)",Del Valle (Texas),36
225742,IT joke mug - that behavior is by design (Black),"Wingtip Toys (Del Valle, TX)",Del Valle (Texas),12
225743,20 mm Double sided bubble wrap 10m,"Tailspin Toys (Francis Mills, NJ)",Francis Mills (New Jersey),135
225744,Void fill 300 L bag (White) 300L,"Tailspin Toys (Francis Mills, NJ)",Francis Mills (New Jersey),513
225753,"""The Gu"" red shirt XML tag t-shirt (White) XXL","Wingtip Toys (Wapinitia, OR)",Wapinitia (Oregon),32
225754,Developer joke mug - there are 10 types of people in the world (Black),"Wingtip Toys (Wapinitia, OR)",Wapinitia (Oregon),12
225755,RC vintage American toy coupe with remote control (Red) 1/50 scale,"Wingtip Toys (Wapinitia, OR)",Wapinitia (Oregon),27
225756,"""The Gu"" red shirt XML tag t-shirt (Black) M","Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),130
225757,USB food flash drive - chocolate bar,"Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),14
225758,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL","Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),292
225759,Dinosaur battery-powered slippers (Green) M,"Wingtip Toys (Silver Plume, CO)",Silver Plume (Colorado),19
225760,Developer joke mug - inheritance is the OO way to become wealthy (Black),"Wingtip Toys (Jamison, IA)",Jamison (Iowa),2
225761,Superhero action jacket (Blue) XXL,"Wingtip Toys (Jamison, IA)",Jamison (Iowa),9
225762,DBA joke mug - two types of DBAs (Black),"Tailspin Toys (Navassa, NC)",Navassa (North Carolina),2
225763,Animal with big feet slippers (Brown) S,"Tailspin Toys (Navassa, NC)",Navassa (North Carolina),24
225764,Developer joke mug - old C developers never die (Black),"Wingtip Toys (Athol Springs, NY)",Athol Springs (New York),18
